"","PARP2","TALAM1","COL4A1","ND5","CYTB","WTAPP1","RPL15","ATP6","RPS3A","ND6","ND2","RPSA","RPS8","RPL10A","RPS16","RPL18A","RPL7","IGFBP7.AS1","RPS7","RPS15A","RPS13","ESAM","RPL18","RPL26","RPS21","LOC112268430","MOV10","RPL37","AFAP1L1","RPS5","CCDC152","H3C2","PTPRE","CEACAM1","RPL30","EIF3L","SLC19A1","RPL31","NFIA","SET","H2BC4","H2AC11","H3C3","SLC20A1","H2AZ1","SH3BP5.AS1","HMBOX1","H3C4","FTH1","VIM","APLN","COX2","PROX1","HSPG2","RPL13A","RPL23","TAGLN","RPS6","RACK1","CXCL8","CLEC14A","RPL4","TUBA1B","RPL32","ICAM2","PRKAR1A","RPL21","RPS20","ENG","H1.5","SNHG29","MMRN1","RPL5","H1.2","RPL35","CFL1","PPIB","SPARC","RTN4","SH3BGRL2"
"CDH13",-0.430232558139535,-0.229839927514346,0.1529749320447,0.0388100271821202,-0.0431893687707641,0.0178193899124132,0.467532467532468,-0.0700694654183026,0.352612503775295,-0.0406221685291453,-0.0102688009664754,0.168076109936575,0.440803382663848,0.241769858048928,-0.0181214134702507,0.298399275143461,0.404862579281184,0.105708245243129,0.343551797040169,0.302023557837511,0.263515554213229,0.197228829377548,0.283600120809423,0.417396556931441,-0.0626698882512836,0.200098161504787,-0.212020537601933,0.0745998187858653,0.00588945937783147,-0.0306553911205074,0.190123829658713,0.149199637571731,0.162941709453337,-0.177891875566294,0.394291754756871,0.404409543944428,0.302476593174268,0.00724856538810027,0.0164602839021444,0.494261552401087,0.00588945937783147,0.072938689217759,0.0705225007550589,0.134098459679855,0.0841135608577469,0.234228112070886,-0.0744488070069465,0.0806402899426155,-0.514497130776201,0.360918151615826,0.0862277257626095,-0.146934460887949,-0.0255209906372697,0.279371790999698,0.394140742977952,0.270160072485654,0.0273331319842948,0.360163092721232,0.329897685892232,-0.309272123225612,0.279371790999698,0.512533977650257,-0.027786167321051,0.282845061914829,-0.212171549380852,0.199335548172757,0.456810631229236,0.249471458773784,0.025369978858351,0.0443974630021142,0.376925400181214,0.0782241014799154,0.331923890063425,-0.0602536997885835,0.0462096043491392,0.138175777710661,0.0460585925702205,0.194654183026276,-0.0786771368166717,0.0718816067653277
"SNTB2",-0.204620960434914,-0.0514950166112957,0.399577167019028,0.298852310480217,0.113711869525823,0.0857746904258532,0.162035638779825,0.141498036846874,-0.00906070673512534,0.271519178495923,0.131380247659317,-0.272727272727273,0.0302023557837511,-0.250830564784053,-0.265025672002416,-0.206433101781939,0.259589247961341,0.15901540320145,0.136967683479311,0.00105708245243129,-0.0385080036242827,0.144750254945161,-0.1602234974328,0.165659921473875,-0.272576260948354,0.073696530425914,-0.20386590154032,-0.0462096043491392,0.656297191180912,-0.38840229537904,0.135759589247961,-0.0910601026880097,0.462851102385986,0.353367562669888,-0.0206886137118695,0.302325581395349,0.609936575052854,-0.161884627000906,0.458169737239505,0.245545152521897,-0.101328903654485,-0.153881002718212,-0.131984294774992,-0.13349441256418,-0.210963455149502,0.537320195195496,0.476140138930837,-0.173663545756569,-0.173814557535488,0.222440350347327,0.153427967381456,0.0459075807913017,0.454696466324373,0.178646934460888,0.182875264270613,0.200694654183026,-0.340380549682875,0.0264270613107822,-0.0443991392320055,-0.053156146179402,0.228329809725159,0.157958320749018,-0.397614013893084,-0.117940199335548,0.157354273633343,0.610087586831773,0.128964059196617,-0.0131380247659317,-0.0480217456961643,-0.138477801268499,-0.162488674116581,0.556478405315615,0.162337662337662,-0.211265478707339,-0.432648746602235,-0.107822410147992,-0.25611597704621,-0.0498338870431894,-0.151011778918756,0.399426155240109
"ARPP19",-0.261552401087285,-0.0776200543642404,0.285261250377529,0.0798852310480218,-0.100120809423135,0.430534581697372,0.453488372093023,-0.0912111144669284,0.311688311688312,0.006795530051344,-0.0493808517064331,-0.0459075807913017,0.357746904258532,0.0477197221383268,-0.148293566898218,0.110842645726367,0.483992751434612,-0.0782241014799154,0.454998489882211,0.189066747206282,0.236333434007853,0.367652055987474,0.0893989731199034,0.494865599516762,-0.151313802476593,0.375580473707475,0.0594986408939897,0.155844155844156,0.19057686499547,-0.242524916943522,-0.112201751736635,-0.0234068257324071,0.118091211114467,-0.131380247659317,0.311386288130474,0.446239806704923,0.671398369072788,0.0270311084264573,0.156901238296587,0.584264572636666,-0.0104198127453941,-0.0430383569918454,-0.0151011778918756,0.219873150105708,0.0344306855934763,0.606637218690361,0.0736937481123528,-0.0487768045907581,-0.299456357595893,0.191180912111145,0.370582905466626,-0.226819691935971,0.0388100271821202,0.421322863183328,0.390969495620658,0.375717305949864,-0.181818181818182,0.370280881908789,0.22086306505717,0.0507399577167019,0.47689519782543,0.430232558139535,-0.138628813047418,0.194956206584114,0.18936877076412,0.445182724252492,0.49637571730595,0.290999697976442,-0.185744488070069,-0.0756569012382966,0.142706131078224,0.226668680157052,0.413470250679553,-0.248716399879191,0.0360918151615826,0.117336152219873,0.0451525218967079,0.421020839625491,0.0342796738145575,-0.03276955602537
"ANGPTL4",-0.214436726064633,0.25732407127756,0.133343400785261,0.006795530051344,-0.0552703110842646,0.372244035034733,-0.272727272727273,0.00120809423135005,-0.325883418906675,-0.0151011778918756,0.0502869223799456,-0.338870431893688,-0.368468740561764,-0.350649350649351,-0.467834491090305,-0.446390818483842,-0.301721534279674,-0.131531259438236,-0.355481727574751,-0.428571428571429,-0.368770764119601,-0.00392645448990525,-0.458018725460586,-0.248716399879191,-0.474630021141649,0.54268131574902,0.241920869827847,-0.224705527031108,-0.20628209000302,-0.429326487466022,-0.394140742977952,-0.416943521594684,-0.430987617034129,-0.258834189066747,-0.403201449713078,-0.223648444578677,0.221685291452733,-0.282392026578073,-0.303986710963455,-0.0958924796134099,-0.392479613409846,-0.413168227121715,-0.410903050437934,0.549380851706433,-0.360918151615826,0.220938573797361,-0.413470250679553,-0.397009966777409,0.311386288130474,-0.209302325581395,0.389006342494715,-0.182120205376019,-0.273784355179704,0.110540622168529,-0.326336454243431,-0.0824524312896406,0.287073391724555,-0.3276955602537,-0.325971231402326,0.567200241618846,-0.000302023557837511,-0.0727876774388402,0.0229537903956509,-0.326638477801269,0.26940501359106,0.0720326185442465,-0.139232860163093,-0.400181214134703,-0.246904258532166,-0.40773180308064,-0.295379039565086,-0.323014195107218,-0.171700392630625,-0.504228329809725,-0.176381757777107,0.110540622168529,-0.0739957716701903,0.517970401691332,0.59710057384476,-0.527031108426457
"UCHL1",-0.385382059800664,0.0804892781636968,-0.0143461189972818,-0.261703412866204,-0.280881908788886,0.654938085170643,0.148293566898218,-0.217607973421927,0.151464814255512,-0.324977348233162,-0.248565388100272,0.268498942917548,0.143914225309574,0.323769254001812,0.0125339776502567,0.17109634551495,0.212775596496527,-0.688462700090607,0.133041377227424,-0.0311084264572637,0.101781938991241,0.521916412196637,0.262911507097554,0.167321051041981,0.170794321957113,0.346887152435091,0.248112352763516,-0.020990637269707,-0.537299909392933,0.170492298399275,-0.539112050739958,0.261099365750529,-0.463304137722742,-0.749622470552703,0.093929326487466,0.201902748414376,0.367411658109333,-0.0949864089398973,-0.464512231954092,0.599063726970704,0.107671398369073,0.237390516460284,0.223497432799758,0.752038659015403,0.419057686499547,0.192547287485738,-0.456810631229236,0.275596496526729,-0.476291150709755,0.263213530655391,0.602385986106916,-0.289640591966173,-0.597402597402597,0.715040773180308,0.160525520990637,0.120658411356086,0.254756871035941,0.110238598610692,0.312455166908229,0.0998187858652975,0.64315916641498,0.398369072787677,0.336001208094231,0.142706131078224,0.372999093929327,-0.261703412866204,0.264421624886741,0.0456055572334642,0.185291452733313,0.259287224403503,0.130323165206886,-0.398822108124434,0.268347931138629,-0.040773180308064,0.228329809725159,0.535940803382664,0.56070673512534,0.632135306553911,0.306100875868318,-0.612050739957717
"H2BC4",0.245847176079734,-0.37617034128662,-0.22455451525219,-0.196768347931139,-0.246602234974328,0.0214436726064633,0.149652672908487,-0.180157052250076,0.215795832074902,-0.289489580187255,-0.226064633041377,0.439897311990335,0.230141951072184,0.360767139836907,0.32648746602235,0.393838719420115,0.0943823618242223,-0.138930836605255,0.173965569314407,0.232256115977046,0.314255511929931,0.414542983645766,0.363636363636364,0.0874358199939595,0.366203563877983,-0.422018348924624,0.240410752038659,-0.112956810631229,-0.0818483841739656,0.425551192993054,-0.0558743581999396,0.922228933856841,0.145726366656599,-0.0819993959528843,0.247206282090003,0.0602536997885835,-0.0727876774388402,-0.0258230141951072,0.104651162790698,0.407127755964965,1,0.928269405013591,0.937632135306554,-0.0519480519480519,0.841588643914225,0.0796617209009623,0.104953186348535,0.930081546360616,-0.390365448504983,0.281485955904561,0.131833282996074,-0.154032014497131,-0.0170643310178194,0.22938689217759,0.0453035336756267,-0.169586227725763,-0.165810933252794,0.196013289036545,0.222750783561933,-0.157052250075506,0.390214436726065,-0.0155542132286318,0.616279069767442,0.221836303231652,0.277106614315917,-0.181667170039263,0.180308064028994,0.305949864089399,0.396254907882815,0.932799758381154,0.0801872546058593,0.060555723346421,-0.00739957716701903,0.902597402597403,0.322561159770462,0.376925400181214,0.220477197221383,-0.0513440048323769,-0.279371790999698,0.230745998187859
"CBX5",-0.316218665055874,-0.270462096043491,0.348384173965569,0.180157052250076,0.0700694654183026,-0.194352159468439,0.0980066445182724,0.0850196315312595,-0.0842645726366657,0.0412262156448203,0.131531259438236,0.0519480519480519,-0.00302023557837511,-0.0295983086680761,-0.254001812141347,0.0104198127453941,0.0724856538810027,0.258079130172153,-0.0214436726064633,-0.0578375113258834,-0.130323165206886,0.0656926039657225,-0.0513440048323769,0.014195107218363,-0.281334944125642,0.147921622033161,-0.172455451525219,-0.306251887647236,0.106010268800966,-0.165659921473875,0.12141347025068,0.539263062518876,0.442162488674117,0.159468438538206,0.0336756266988825,0.0425853216550891,0.224101479915433,-0.375113258834189,0.378888553307158,0.415886439142253,0.508909694956207,0.46481425551193,0.472515856236786,-0.0318634853518574,0.313651464814255,0.107146902330299,0.339021443672606,0.466324373301117,-0.311688311688312,0.524614919963757,0.0943823618242223,0.0356387798248263,0.250679553005134,0.430232558139535,0.0360918151615826,-0.159770462096044,-0.0940803382663848,-0.0374509211718514,-0.0561785027017213,-0.0613107822410148,0.213077620054364,0.0643310178193899,0.298399275143461,-0.10555723346421,0.0854726668680157,0.361371186952582,-0.0137420718816068,0.0419812745394141,0.369374811235276,0.505889459377831,-0.0782241014799154,0.366807610993658,-0.0984596798550287,0.474176985804893,-0.206131078224101,0.224856538810027,-0.00649350649350649,0.0644820295983087,-0.154485049833887,0.224252491694352
"SMTN",-0.456961643008155,-0.457867713681667,0.212171549380852,-0.0634249471458774,-0.136061612805799,-0.0712775596496527,0.181969193597101,-0.127604953186349,0.00830564784053156,-0.141498036846874,-0.155693144065237,-0.0681063122923588,0.0975536091815162,-0.059951676230746,-0.13107822410148,0.0443974630021142,0.0948353971609786,0.00392630625188765,0.0379039565086077,0.0223497432799758,-0.0169133192389006,0.0266545852872414,-0.0517970401691332,0.114919963757173,-0.249773482331622,0.14459923746478,-0.122470552703111,-0.207037148897614,0.266535789791604,-0.188764723648445,0.209755360918152,0.225913621262458,0.213228631833283,0.0886439142253096,-0.0110238598610692,0.180912111144669,0.429175475687104,-0.347478103292057,0.192086982784657,0.398520084566596,0.112654787073392,0.163545756569012,0.170341286620356,0.172908486861975,0.136665659921474,0.157511232037353,0.179704016913319,0.13832678948958,-0.333131984294775,0.398822108124434,0.0315614617940199,-0.196164300815464,0.219420114768952,0.189066747206282,0.145726366656599,0.0480217456961643,0.0776200543642404,0.0404711567502265,0.00588968173485788,0.00604047115675023,0.160978556327394,0.218363032316521,0.232860163092721,0.000453035336756267,-0.0974025974025974,0.39081848384174,0.180006040471157,-0.0513440048323769,-0.0987617034128662,0.159619450317125,0.117185140440954,0.201902748414376,0.058743581999396,-0.00377529447296889,-0.122319540924192,0.318634853518575,0.142857142857143,0.176381757777107,0.0520990637269707,0.222289338568408
"MXRA7",-0.101630927212323,0.161733615221987,0.0434913923286016,0.164300815463606,0.244488070069465,-0.139836907278768,-0.233766233766234,0.221836303231652,-0.149501661129568,0.182271217154938,0.218967079432196,-0.0335246149199638,-0.1674720628209,-0.0984596798550287,-0.113107822410148,-0.210510419812745,-0.214134702506796,0.187103594080338,-0.107520386590154,-0.21972213832679,-0.142555119299305,-0.347113678655662,-0.239202657807309,-0.176381757777107,-0.181969193597101,0.214897874582122,0.184838417396557,0.0147991543340381,-0.175173663545757,-0.00981576562971912,0.139685895499849,-0.238296587133796,-0.255813953488372,0.0286922379945636,-0.0691633947447901,-0.428571428571429,-0.384022953790396,-0.0436424041075204,-0.350951374207188,-0.316973723950468,-0.225913621262458,-0.266082754454847,-0.230292962851102,0.198580489278164,-0.263968589549985,-0.14459923746478,-0.451223195409242,-0.308970099667774,0.301721534279674,0.014195107218363,-0.0678042887345213,0.255662941709453,-0.1626396858955,-0.351102385986107,-0.254756871035941,-0.0721836303231652,0.411960132890365,-0.0629719118091211,-0.217314154268218,0.194805194805195,-0.346421020839626,-0.115221987315011,0.158562367864693,-0.0305043793415886,-0.0886439142253096,-0.135306553911205,-0.0844155844155844,-0.130172153427967,-0.109332527937179,-0.258381153729991,-0.0774690425853217,-0.42600422832981,-0.175324675324675,-0.332829960736937,0.147085472666868,0.135004530353368,-0.191180912111145,-0.06674720628209,0.518272425249169,-0.114315916641498
"ZBTB20",0.36892177589852,0.104500151011779,0.231199033524615,0.293113862881305,0.323769254001812,-0.357897916037451,-0.216701902748414,0.24025974025974,-0.24388402295379,0.373603141045002,0.278163696768348,-0.504983388704319,-0.276049531863485,-0.491392328601631,-0.166717003926306,-0.345514950166113,-0.251887647236484,0.660978556327394,-0.191029900332226,-0.104802174569616,-0.218514044095439,-0.269566202480034,-0.34098459679855,-0.221534279673815,-0.242524916943522,-0.319477479745945,-0.165206886137119,-0.0738447598912715,0.6578073089701,-0.341286620356388,0.30217456961643,-0.392328601630927,0.482633645424343,0.796285110238599,-0.210208396254908,-0.150256720024162,-0.085925702204772,-0.0347327091513138,0.48671096345515,-0.510419812745394,-0.207792207792208,-0.363636363636364,-0.329960736937481,-0.707188160676533,-0.478707339172456,0.10888360335468,0.537148897614014,-0.413017215342797,0.400634249471459,-0.322108124433706,-0.259136212624585,0.268045907580791,0.672908486861975,-0.402144367260646,-0.174267592872244,-0.181818181818182,-0.416037450921172,-0.212926608275445,-0.318495866123468,0.0830564784053156,-0.381153729990939,-0.446390818483842,-0.534430685593476,-0.28646934460888,-0.105104198127454,0.346723044397463,-0.381606765327696,-0.179553005134401,-0.0906070673512534,-0.360767139836907,-0.329809725158562,0.463153125943824,-0.282543038356992,-0.122017517366355,-0.482331621866506,-0.590456055572335,-0.660072485653881,-0.593174267592872,-0.245545152521897,0.536544850498339
"SEMA6A",0.244186046511628,-0.39685895499849,0.0981576562971912,-0.00256720024161885,-0.0249169435215947,-0.300513440048324,0.330866807610994,-0.138628813047418,0.25369978858351,0.0223497432799758,-0.160978556327394,-0.0732407127755965,0.304439746300211,-0.0166112956810631,0.217154938085171,0.183932346723044,0.218363032316521,0.363485351857445,0.265025672002416,0.430081546360616,0.237541528239203,0.0935553290960117,0.181365146481426,0.233162186650559,0.09951676230746,-0.447615811849199,-0.329809725158562,0.10193295077016,0.79734219269103,-0.0810933252793718,0.528088190878889,0.0749018423437028,0.672002416188463,0.57641196013289,0.200543642404108,0.443521594684385,0.322712171549381,0.191935971005738,0.744790093627303,0.0945333736031411,0.134853518574449,0.0406221685291453,0.0424343098761703,-0.652219873150106,-0.0664451827242525,0.307773625016419,0.767290848686198,0.0234068257324071,-0.183932346723044,0.0826034430685594,-0.322712171549381,-0.123678646934461,0.660525520990637,-0.254756871035941,0.281334944125642,0.127000906070674,-0.520990637269707,0.226064633041377,0.163174387551639,-0.511627906976744,0.0465116279069767,0.0493808517064331,-0.357897916037451,0.115221987315011,-0.271217154938085,0.565388100271821,0.125339776502567,0.239957716701903,-0.00256720024161885,0.0413772274237391,0.10314104500151,0.765176683781335,0.129115070975536,0.203714889761401,-0.237994563575959,-0.314557535487768,-0.166414980368469,-0.451374207188161,-0.669284204167925,0.881908788885533
"DLG1",-0.439746300211416,0.0295983086680761,0.397311990335246,0.188462700090607,0.110238598610692,0.127755964965267,0.136967683479311,0.0516460283902144,-0.0558743581999396,0.139685895499849,0.153578979160375,-0.320144971307762,-0.0309574146783449,-0.235578375113259,-0.362126245847176,-0.249018423437028,0.125339776502567,0.26698882512836,0.00498338870431894,-0.130474176985805,-0.176230745998188,-0.12277721154973,-0.248716399879191,0.14315916641498,-0.531410450015101,0.428512100581006,-0.143461189972818,-0.0193295077016007,0.265478707339172,-0.4879190576865,0.0972515856236787,-0.334189066747206,0.153729990939293,0.117487163998792,-0.0690123829658713,0.158713379643612,0.456508607671398,-0.1626396858955,0.10797342192691,0.20144971307762,-0.345514950166113,-0.369223799456358,-0.363636363636364,0.166868015705225,-0.367864693446089,0.240193302545935,0.130776200543642,-0.425400181214135,-0.0172153427967381,0.19420114768952,0.115675022651767,-0.0510419812745394,0.203714889761401,0.108426457263667,0.154334038054968,0.194805194805195,0.125490788281486,0.00709755360918152,-0.100275606972965,0.238447598912715,-0.0619148293566898,0.20507399577167,-0.256266988825128,-0.120356387798248,-0.0232558139534884,0.504077318030806,0.0702204771972214,-0.148897614013893,-0.22213832678949,-0.373452129266083,-0.101781938991241,0.191482935668982,0.13107822410148,-0.498338870431894,-0.285261250377529,-0.033373603141045,-0.196164300815464,0.228027786167321,0.24025974025974,0.0194805194805195
"SYNM",-0.0739957716701903,-0.218665055874358,0.481123527635156,0.358350951374207,0.350045303533676,-0.41014799154334,0.152068861371187,0.266082754454847,-0.00105708245243129,0.409996979764422,0.22093023255814,-0.357746904258532,0.0658411356085775,-0.25490788281486,-0.0764119601328904,-0.146481425551193,0.131380247659317,0.598157656297191,0.0901540320144971,0.0978556327393537,-0.106614315916642,-0.342885189204995,-0.156448202959831,0.101026880096648,-0.306402899426155,-0.152980707625924,-0.597251585623679,0.0990637269707037,0.820295983086681,-0.329054666263969,0.536242826940501,-0.23663545756569,0.758683177287829,0.769707037148898,0.0208396254907883,0.207792207792208,0.236937481123528,0.0403201449713078,0.613258834189067,0.020990637269707,-0.182573240712776,-0.274086378737542,-0.269102990033223,-0.596345514950166,-0.347629115070976,0.0162343791409544,0.710208396254908,-0.3301117487164,0.0830564784053156,0.06553911205074,-0.342947749924494,0.214436726064633,0.82165508909695,-0.230745998187859,0.230745998187859,0.204620960434914,-0.413017215342797,0.0738447598912715,-0.109336655795823,-0.163243733011175,-0.253850800362428,0.0211416490486258,-0.508758683177288,-0.092117185140441,-0.433403805496829,0.684536393838719,-0.0623678646934461,0.00588945937783147,-0.164904862579281,-0.272576260948354,-0.00573844759891272,0.664149803684687,0.102688009664754,-0.170190274841438,-0.417698580489278,-0.444276653578979,-0.289187556629417,-0.475536091815162,-0.398520084566596,0.653125943823618
"ITGA11",-0.470948012568059,-0.175104768501736,0.394306641274716,0.244421791996602,0.178276135589737,-0.364329671419093,0.269868237440796,0.156076565973734,0.0457582965554343,0.212481594896026,0.165741684718116,-0.138558538249541,0.137501415886874,-0.023785253160003,-0.155019443611067,-0.0326197757622898,0.260278627436604,0.351795220547472,0.127685279662111,0.0691660060144848,-0.1182466871383,-0.442875481386393,-0.0818514743664864,0.219503907733742,-0.379884471898333,0.354300385109114,-0.661154529107892,0.200475705205739,0.33118133447547,-0.238683127742125,0.491637407380252,-0.285045494219083,0.468909276582916,0.3063389589528,0.126477139819063,0.249707403809936,0.242005512310506,0.0351115641885758,0.31260618438861,0.163853966213354,-0.376713104810333,-0.338807717234709,-0.354966587635473,-0.0779250198765812,-0.358439989684235,-0.191648418032168,0.32340393423585,-0.384263978829381,-0.15705817959621,0.26435609940689,-0.326952845024803,0.0709782157790565,0.495035300688824,-0.0764148450727714,0.321591724471278,0.38101710300119,0.0406237022224813,0.135538188641922,0.0252208714037605,-0.188243289294881,-0.262090837201176,0.375580473707475,-0.247517650344412,0.0725638993230567,-0.614037075229029,0.578698984819882,0.114169215168014,0.028768830012575,-0.220410012616027,-0.363121531576045,0.255144033103651,0.29856155871318,0.260278627436604,-0.39966776182824,-0.172008910153926,-0.162041756448782,0.0172915015036212,-0.121795597927253,-0.0726394080632472,0.227507834193933
"FAM174B",-0.195711265478707,-0.295681063122924,0.252189670794322,0.165357897916037,-0.00936273029296285,-0.0155542132286318,0.463455149501661,0.0027182120205376,0.278616732105104,0.113711869525823,-0.0292962851102386,-0.0650860767139837,0.343702808819088,0.00966475385080036,-0.0356387798248263,0.156297191180912,0.44533373603141,0.112956810631229,0.397311990335246,0.298097251585624,0.180006040471157,0.131385207931445,0.127906976744186,0.419057686499547,-0.0922681969193597,0.0225771133169552,-0.343853820598007,0.128057988523105,0.515554213228632,-0.202355783751133,0.211869525823014,0.15659921473875,0.556025369978858,0.22213832678949,0.252793717909997,0.518272425249169,0.599365750528541,-0.0078526125037753,0.577016007248565,0.510268800966475,0.103594080338266,0.111899728178798,0.127151917849592,-0.19661733615222,0.0977046209604349,0.292067807056798,0.57037148897614,0.0664451827242525,-0.471458773784355,0.325581395348837,-0.03397765025672,-0.0957414678344911,0.506191482935669,0.279220779220779,0.443672606463304,0.35684083358502,-0.366052552099064,0.314406523708849,0.176086382124212,-0.236182422228934,0.291150709755361,0.350498338870432,-0.194654183026276,0.14436726064633,-0.100875868317729,0.599365750528541,0.340531561461794,0.294170945333736,-0.174267592872244,0.0884929024463908,0.200543642404108,0.611144669284204,0.365146481425551,0.00649350649350649,-0.159317426759287,-0.0108728480821504,0.00830564784053156,0.0369978858350951,-0.41135608577469,0.448655995167623
"PDLIM5",-0.187186166932214,-0.0792086684598194,0.220107977655266,0.000226526220571457,0.104277570203061,0.0281647600910511,-0.404575829940622,0.131007664230493,-0.359346094566521,-0.0579152037261025,0.180541397795451,0.052252048211816,-0.317438743760802,-0.094234907757726,-0.308755238638896,-0.145429833606875,-0.352097255508234,-0.023634235679622,-0.395061728676621,-0.43530788719815,-0.324008004157374,0.168843917541343,-0.175331294722308,-0.37467436882519,-0.134481066279255,0.116212338593974,0.37467436882519,-0.43847925428615,-0.586476385059502,-0.0423604032468624,-0.268282553896795,0.448370899251104,-0.243817722075078,-0.300600294698323,-0.308604221158515,-0.457733983034724,-0.239287197663649,-0.417412315773004,-0.365688828742522,0.0678823574312466,0.303394118085371,0.434930343497197,0.435987465859864,0.326273266363088,0.395137237416811,-0.146039417050517,-0.433042624992435,0.45086268767739,-0.121795597927253,-0.0021142447253336,0.376411069849571,0.117265073515824,-0.459697210279676,0.473590818474726,-0.423075471287291,-0.579529580961977,0.511269679829778,-0.396722920960811,-0.249414785169523,0.383357873947095,0.188545324255643,-0.266470344132224,0.617585986017982,-0.287537282645369,0.298184015012228,-0.35911956834595,-0.313512289270896,-0.318571374863659,0.587155963721216,0.469815381465201,-0.268584588857557,-0.403594216318146,-0.446030128305199,0.337901612352423,0.00694680409752468,0.455846264529962,0.0405481934822908,0.397175973401954,0.328312002348231,-0.410616529155861
"RPS15",0.201751736635458,-0.127604953186349,-0.43566898218061,-0.14557535487768,-0.196013289036545,0.0919661733615222,0.553005134400483,-0.141045001510118,0.665357897916037,-0.214738749622471,-0.192540018121413,0.73663545756569,0.630625188764724,0.813349441256418,0.655089096949562,0.737239504681365,0.617940199335548,-0.414829356689822,0.676985804892782,0.590456055572335,0.684687405617638,0.183561747403071,0.715795832074902,0.593929326487466,0.610691633947448,-0.0930267679146783,0.122168529145273,0.703110842645726,-0.289489580187255,0.744790093627303,0.0972515856236787,0.272274237390516,-0.144065237088493,-0.358350951374207,0.77061310782241,0.385231048021746,-0.108879492600423,0.613560857746904,-0.132588341890667,0.413168227121715,0.3228631833283,0.318181818181818,0.316671700392631,0.179553005134401,0.440803382663848,-0.11968135320192,-0.209302325581395,0.306402899426155,-0.296889157354274,0.20869827846572,-0.161129568106312,-0.059347629115071,-0.185442464512232,-0.0762609483539716,0.563726970703715,0.534128662035639,-0.0579885231048022,0.734974327997584,0.699135425423706,-0.359559045605557,0.201751736635458,0.566898218061009,0.284959226819692,0.814406523708849,-0.135306553911205,-0.194654183026276,0.599365750528541,0.721685291452733,-0.10676532769556,0.242977952280278,0.653427967381456,-0.195258230141951,0.590003020235578,0.191482935668982,0.901842343702809,0.305496828752643,0.602990033222591,0.0516460283902144,-0.114919963757173,-0.108577469042585
"EXOC6",-0.295832074901842,-0.455300513440048,0.402144367260646,0.181063122923588,0.122168529145273,-0.312141347025068,0.311990335246149,0.145273331319843,0.191935971005738,0.0919661733615222,0.135608577469043,0.175022651766838,0.318936877076412,0.176079734219269,0.0176683781334944,0.254454847478103,0.353518574448807,0.284808215040773,0.31304741769858,0.19903352461492,0.101630927212323,0.0898554008266779,0.225913621262458,0.299909392932649,-0.006795530051344,-0.0906859969687732,-0.295681063122924,0.00996677740863787,0.18936877076412,0.0409241920869828,0.270764119601329,0.570975536091815,0.630927212322561,0.223044397463002,0.272425249169435,0.243733011174872,0.163545756569012,-0.06553911205074,0.346270009060707,0.534430685593476,0.467985502869224,0.515856236786469,0.525823014195107,-0.274690425853217,0.488976140138931,0.00581417299466739,0.390063424947146,0.481123527635156,-0.52431289640592,0.306100875868318,-0.0436424041075204,0.0807913017215343,0.30459075807913,0.35563273935367,0.301570522500755,0.0687103594080338,-0.155844155844156,0.245696164300816,0.169743647948212,-0.252038659015403,0.239202657807309,0.224101479915433,0.188462700090607,0.164451827242525,-0.159166414980368,0.306855934762912,0.205376019329508,0.255813953488372,0.373150105708245,0.514044095439444,0.207792207792208,0.426457263666566,0.158864391422531,0.404409543944428,0.00890969495620658,0.204318936877076,0.118091211114467,-0.120054364240411,-0.382361824222289,0.39565086076714
"PIK3C2B",0.334189066747206,0.128360012080942,-0.0829054666263969,-0.142706131078224,-0.276200543642404,0.301872546058593,0.233766233766234,-0.259891271519179,0.164149803684687,-0.148595590456056,-0.268498942917548,-0.0584415584415584,0.124282694050136,0.0246149199637572,0.0699184536393839,0.0753548776804591,0.213983690727877,-0.146330413772274,0.142857142857143,0.231199033524615,0.161884627000906,0.474723449577583,0.172002416188463,0.14557535487768,0.141649048625793,-0.184467852285356,0.0172153427967381,0.00317124735729387,0.405768649954696,-0.0800362428269405,-0.265478707339172,-0.0181214134702507,0.203261854424645,0.0866807610993657,0.0608577469042585,0.442011476895198,0.514648142555119,0.0602536997885835,0.474176985804893,0.155089096949562,0.108577469042585,-0.00151011778918756,-0.00815463606161281,-0.175173663545757,-0.0270311084264573,0.497300562894538,0.501812141347025,0.0477197221383268,-0.0403201449713078,-0.0448504983388704,0.218061008758683,-0.307157958320749,0.251736635457566,0.205225007550589,0.200543642404108,0.1529749320447,-0.583207490184234,0.0881908788885533,0.216936610567265,-0.176230745998188,0.453790395650861,0.0857746904258532,-0.433554817275748,0.0137420718816068,0.336454243430988,0.295681063122924,0.0971005738447599,0.116279069767442,-0.0416792509815766,0.000906070673512534,-0.112503775294473,0.511929930534582,0.245998187858653,0.147840531561462,-0.247055270311084,-0.228480821504077,0.0240108728480822,0.06674720628209,-0.458018725460586,0.218816067653277
